2.017941369558684528e-12,2.017941369558684528e-12,2.017941369558684528e-12,1.563194018672220409e-12,1.108446667785756290e-12,1.506350599811412394e-12
5.400124791776761413e-13,3.694822225952520967e-13,-1.449507180950604379e-12,1.733724275254644454e-12,-1.108446667785756290e-12,-5.400124791776761413e-13
2.842170943040400743e-14,-1.193711796076968312e-12,2.302158463862724602e-12,-1.278976924368180335e-12,1.080024958355352283e-12,4.263256414560601115e-13
7.105427357601001859e-13,7.105427357601001859e-13,7.105427357601001859e-13,2.557953848736360669e-13,2.557953848736360669e-13,1.989519660128280520e-13
1.676880856393836439e-12,1.676880856393836439e-12,1.676880856393836439e-12,1.222133505507372320e-12,1.222133505507372320e-12,1.563194018672220409e-12
1.335820343228988349e-12,1.335820343228988349e-12,1.335820343228988349e-12,1.335820343228988349e-12,1.335820343228988349e-12,1.392663762089796364e-12
1.989519660128280520e-13,3.694822225952520967e-13,2.074784788419492543e-12,-1.506350599811412394e-12,3.694822225952520967e-13,4.831690603168681264e-13
7.958078640513122082e-13,7.958078640513122082e-13,7.958078640513122082e-13,7.958078640513122082e-13,3.410605131648480892e-13,1.705302565824240446e-13
2.046363078989088535e-12,3.012701199622824788e-12,2.529532139305956662e-12,-2.899014361901208758e-12,-1.136868377216160297e-13,1.705302565824240446e-12
-2.557953848736360669e-13,-9.379164112033322453e-13,1.818989403545856476e-12,-1.904254531837068498e-12,-1.250555214937776327e-12,1.421085471520200372e-13
1.648459146963432431e-12,7.389644451905041933e-13,-9.379164112033322453e-13,-9.379164112033322453e-13,-1.705302565824240446e-13,1.364242052659392357e-12
1.136868377216160297e-12,1.136868377216160297e-12,1.136868377216160297e-12,1.136868377216160297e-12,6.821210263296961784e-13,1.193711796076968312e-12
1.534772309241816401e-12,-8.242295734817162156e-13,-3.126388037344440818e-13,1.023181539494544268e-12,-8.242295734817162156e-13,1.250555214937776327e-12
1.875832822406664491e-12,1.875832822406664491e-12,1.875832822406664491e-12,1.421085471520200372e-12,1.421085471520200372e-12,2.103206497849896550e-12
9.094947017729282379e-13,9.094947017729282379e-13,9.094947017729282379e-13,9.094947017729282379e-13,9.094947017729282379e-13,1.023181539494544268e-12
3.694822225952520967e-13,2.273736754432320595e-12,1.307398633798584342e-12,-1.790567694115452468e-12,-1.762145984685048461e-12,6.536993168992921710e-13
-7.958078640513122082e-13,3.694822225952520967e-13,6.821210263296961784e-13,-2.557953848736360669e-12,8.242295734817162156e-13,-1.080024958355352283e-12
2.557953848736360669e-13,1.136868377216160297e-13,-1.705302565824240446e-12,1.477928890381008387e-12,-1.818989403545856476e-12,-5.968558980384841561e-13
2.273736754432320595e-13,2.273736754432320595e-13,2.273736754432320595e-13,6.821210263296961784e-13,6.821210263296961784e-13,1.250555214937776327e-12
2.273736754432320595e-13,1.307398633798584342e-12,1.193711796076968312e-12,-1.477928890381008387e-12,3.979039320256561041e-13,-2.842170943040400743e-13
-8.526512829121202230e-14,-1.136868377216160297e-12,-3.410605131648480892e-13,2.074784788419492543e-12,0.000000000000000000e+00,3.126388037344440818e-13
1.136868377216160297e-12,1.136868377216160297e-12,1.136868377216160297e-12,1.591615728102624416e-12,2.046363078989088535e-12,1.762145984685048461e-12
1.222133505507372320e-12,2.302158463862724602e-12,1.392663762089796364e-12,-9.379164112033322453e-13,5.968558980384841561e-13,1.335820343228988349e-12
4.831690603168681264e-13,4.831690603168681264e-13,4.831690603168681264e-13,9.379164112033322453e-13,9.379164112033322453e-13,2.557953848736360669e-13
